Codice Regione,Codice Città Metropolitana,Codice Provincia (1),Progressivo del Comune (2),Codice Comune formato alfanumerico,Denominazione in italiano,Denominazione altra lingua,Codice Ripartizione Geografica,Ripartizione geografica,Denominazione regione,Denominazione Città metropolitana,Denominazione provincia,Flag Comune capoluogo di provincia,Sigla automobilistica,Codice Comune formato numerico,Codice Comune numerico con 110 province (dal 2010 al 2016),Codice Comune numerico con 107 province (dal 2006 al 2009),Codice Comune numerico con 103 province (dal 1995 al 2005),Codice Catastale del comune,Popolazione legale 2011 (09/10/2011),Codice NUTS1 2010,Codice NUTS2 2010 (3) ,Codice NUTS3 2010,Codice NUTS1 2006,Codice NUTS2 2006 (3),Codice NUTS3 2006
03,-,016, 253 ,016253,Val Brembilla,,1,Nord-ovest,Lombardia,-,Bergamo,0,BG,16253,16253,16253,16253,M334,4.522,ITC,ITC4,ITC46,ITC,ITC4,ITC46
03,-,017, 001 ,017001,Acquafredda,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17001,17001,17001,17001,A034,1.579,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 002 ,017002,Adro,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17002,17002,17002,17002,A060,7.114,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 003 ,017003,Agnosine,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17003,17003,17003,17003,A082,1.833,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 004 ,017004,Alfianello,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17004,17004,17004,17004,A188,2.451,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 005 ,017005,Anfo,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17005,17005,17005,17005,A288,472,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 006 ,017006,Angolo Terme,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17006,17006,17006,17006,A293,2.503,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 007 ,017007,Artogne,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17007,17007,17007,17007,A451,3.571,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 008 ,017008,Azzano Mella,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17008,17008,17008,17008,A529,2.969,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 009 ,017009,Bagnolo Mella,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17009,17009,17009,17009,A569,12.692,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 010 ,017010,Bagolino,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17010,17010,17010,17010,A578,3.940,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 011 ,017011,Barbariga,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17011,17011,17011,17011,A630,2.388,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 012 ,017012,Barghe,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17012,17012,17012,17012,A661,1.188,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 013 ,017013,Bassano Bresciano,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17013,17013,17013,17013,A702,2.224,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 014 ,017014,Bedizzole,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17014,17014,17014,17014,A729,11.816,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 015 ,017015,Berlingo,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17015,17015,17015,17015,A799,2.582,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 016 ,017016,Berzo Demo,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17016,17016,17016,17016,A816,1.720,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 017 ,017017,Berzo Inferiore,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17017,17017,17017,17017,A817,2.456,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 018 ,017018,Bienno,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17018,17018,17018,17018,A861,3.958,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 019 ,017019,Bione,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17019,17019,17019,17019,A878,1.471,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 020 ,017020,Borgo San Giacomo,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17020,17020,17020,17020,B035,5.496,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 021 ,017021,Borgosatollo,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17021,17021,17021,17021,B040,9.094,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 022 ,017022,Borno,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17022,17022,17022,17022,B054,2.630,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 023 ,017023,Botticino,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17023,17023,17023,17023,B091,10.788,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 024 ,017024,Bovegno,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17024,17024,17024,17024,B100,2.269,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 025 ,017025,Bovezzo,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17025,17025,17025,17025,B102,7.483,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 026 ,017026,Brandico,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17026,17026,17026,17026,B120,1.611,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 027 ,017027,Braone,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17027,17027,17027,17027,B124,657,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 028 ,017028,Breno,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17028,17028,17028,17028,B149,4.920,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 029 ,017029,Brescia,,1,Nord-ovest,Lombardia,-,Brescia,1,BS,17029,17029,17029,17029,B157,189.902,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 030 ,017030,Brione,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17030,17030,17030,17030,B184,685,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 031 ,017031,Caino,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17031,17031,17031,17031,B365,2.079,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 032 ,017032,Calcinato,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17032,17032,17032,17032,B394,12.599,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 033 ,017033,Calvagese della Riviera,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17033,17033,17033,17033,B436,3.461,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 034 ,017034,Calvisano,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17034,17034,17034,17034,B450,8.537,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 035 ,017035,Capo di Ponte,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17035,17035,17035,17035,B664,2.509,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 036 ,017036,Capovalle,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17036,17036,17036,17036,B676,388,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 037 ,017037,Capriano del Colle,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17037,17037,17037,17037,B698,4.553,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 038 ,017038,Capriolo,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17038,17038,17038,17038,B711,9.115,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 039 ,017039,Carpenedolo,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17039,17039,17039,17039,B817,12.649,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 040 ,017040,Castegnato,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17040,17040,17040,17040,C055,8.031,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 041 ,017041,Castelcovati,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17041,17041,17041,17041,C072,6.593,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 042 ,017042,Castel Mella,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17042,17042,17042,17042,C208,10.840,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 043 ,017043,Castenedolo,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17043,17043,17043,17043,C293,11.160,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 044 ,017044,Casto,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17044,17044,17044,17044,C330,1.864,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 045 ,017045,Castrezzato,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17045,17045,17045,17045,C332,7.083,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 046 ,017046,Cazzago San Martino,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17046,17046,17046,17046,C408,10.959,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 047 ,017047,Cedegolo,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17047,17047,17047,17047,C417,1.246,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 048 ,017048,Cellatica,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17048,17048,17048,17048,C439,4.945,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 049 ,017049,Cerveno,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17049,17049,17049,17049,C549,663,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 050 ,017050,Ceto,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17050,17050,17050,17050,C585,1.950,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 051 ,017051,Cevo,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17051,17051,17051,17051,C591,930,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 052 ,017052,Chiari,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17052,17052,17052,17052,C618,18.391,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 053 ,017053,Cigole,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17053,17053,17053,17053,C685,1.619,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 054 ,017054,Cimbergo,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17054,17054,17054,17054,C691,562,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 055 ,017055,Cividate Camuno,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17055,17055,17055,17055,C760,2.762,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 056 ,017056,Coccaglio,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17056,17056,17056,17056,C806,8.469,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 057 ,017057,Collebeato,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17057,17057,17057,17057,C850,4.698,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 058 ,017058,Collio,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17058,17058,17058,17058,C883,2.227,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 059 ,017059,Cologne,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17059,17059,17059,17059,C893,7.534,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 060 ,017060,Comezzano-Cizzago,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17060,17060,17060,17060,C925,3.717,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 061 ,017061,Concesio,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17061,17061,17061,17061,C948,14.813,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 062 ,017062,Corte Franca,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17062,17062,17062,17062,D058,7.078,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 063 ,017063,Corteno Golgi,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17063,17063,17063,17063,D064,2.015,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 064 ,017064,Corzano,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17064,17064,17064,17064,D082,1.397,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 065 ,017065,Darfo Boario Terme,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17065,17065,17065,17065,D251,15.524,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 066 ,017066,Dello,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17066,17066,17066,17066,D270,5.576,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 067 ,017067,Desenzano del Garda,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17067,17067,17067,17067,D284,26.793,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 068 ,017068,Edolo,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17068,17068,17068,17068,D391,4.509,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 069 ,017069,Erbusco,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17069,17069,17069,17069,D421,8.286,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 070 ,017070,Esine,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17070,17070,17070,17070,D434,5.351,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 071 ,017071,Fiesse,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17071,17071,17071,17071,D576,2.175,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 072 ,017072,Flero,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17072,17072,17072,17072,D634,8.440,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 073 ,017073,Gambara,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17073,17073,17073,17073,D891,4.697,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 074 ,017074,Gardone Riviera,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17074,17074,17074,17074,D917,2.713,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 075 ,017075,Gardone Val Trompia,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17075,17075,17075,17075,D918,11.700,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 076 ,017076,Gargnano,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17076,17076,17076,17076,D924,3.033,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 077 ,017077,Gavardo,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17077,17077,17077,17077,D940,11.686,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 078 ,017078,Ghedi,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17078,17078,17078,17078,D999,18.321,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 079 ,017079,Gianico,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17079,17079,17079,17079,E010,2.196,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 080 ,017080,Gottolengo,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17080,17080,17080,17080,E116,5.238,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 081 ,017081,Gussago,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17081,17081,17081,17081,E271,16.403,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 082 ,017082,Idro,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17082,17082,17082,17082,E280,1.892,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 083 ,017083,Incudine,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17083,17083,17083,17083,E297,403,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 084 ,017084,Irma,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17084,17084,17084,17084,E325,147,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 085 ,017085,Iseo,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17085,17085,17085,17085,E333,9.100,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 086 ,017086,Isorella,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17086,17086,17086,17086,E364,4.091,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 087 ,017087,Lavenone,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17087,17087,17087,17087,E497,607,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 088 ,017088,Leno,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17088,17088,17088,17088,E526,14.364,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 089 ,017089,Limone sul Garda,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17089,17089,17089,17089,E596,1.151,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 090 ,017090,Lodrino,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17090,17090,17090,17090,E652,1.750,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 091 ,017091,Lograto,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17091,17091,17091,17091,E654,3.793,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 092 ,017092,Lonato del Garda,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17092,17092,17092,17092,M312,15.559,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 093 ,017093,Longhena,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17093,17093,17093,17093,E673,607,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 094 ,017094,Losine,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17094,17094,17094,17094,E698,591,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 095 ,017095,Lozio,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17095,17095,17095,17095,E706,418,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 096 ,017096,Lumezzane,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17096,17096,17096,17096,E738,23.390,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 097 ,017097,Maclodio,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17097,17097,17097,17097,E787,1.501,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 098 ,017098,Magasa,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17098,17098,17098,17098,E800,145,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 099 ,017099,Mairano,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17099,17099,17099,17099,E841,3.329,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 100 ,017100,Malegno,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17100,17100,17100,17100,E851,2.078,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 101 ,017101,Malonno,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17101,17101,17101,17101,E865,3.320,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 102 ,017102,Manerba del Garda,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17102,17102,17102,17102,E883,4.902,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 103 ,017103,Manerbio,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17103,17103,17103,17103,E884,12.869,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 104 ,017104,Marcheno,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17104,17104,17104,17104,E928,4.359,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 105 ,017105,Marmentino,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17105,17105,17105,17105,E961,676,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 106 ,017106,Marone,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17106,17106,17106,17106,E967,3.293,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 107 ,017107,Mazzano,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17107,17107,17107,17107,F063,11.487,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 108 ,017108,Milzano,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17108,17108,17108,17108,F216,1.799,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 109 ,017109,Moniga del Garda,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17109,17109,17109,17109,F373,2.436,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 110 ,017110,Monno,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17110,17110,17110,17110,F375,564,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 111 ,017111,Monte Isola,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17111,17111,17111,17111,F532,1.804,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 112 ,017112,Monticelli Brusati,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17112,17112,17112,17112,F672,4.401,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 113 ,017113,Montichiari,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17113,17113,17113,17113,F471,23.734,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 114 ,017114,Montirone,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17114,17114,17114,17114,F680,5.044,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 115 ,017115,Mura,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17115,17115,17115,17115,F806,790,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 116 ,017116,Muscoline,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17116,17116,17116,17116,F820,2.547,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 117 ,017117,Nave,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17117,17117,17117,17117,F851,10.957,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 118 ,017118,Niardo,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17118,17118,17118,17118,F884,1.950,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 119 ,017119,Nuvolento,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17119,17119,17119,17119,F989,4.011,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 120 ,017120,Nuvolera,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17120,17120,17120,17120,F990,4.535,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 121 ,017121,Odolo,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17121,17121,17121,17121,G001,2.086,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 122 ,017122,Offlaga,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17122,17122,17122,17122,G006,4.269,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 123 ,017123,Ome,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17123,17123,17123,17123,G061,3.238,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 124 ,017124,Ono San Pietro,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17124,17124,17124,17124,G074,1.002,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 125 ,017125,Orzinuovi,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17125,17125,17125,17125,G149,12.343,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 126 ,017126,Orzivecchi,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17126,17126,17126,17126,G150,2.485,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 127 ,017127,Ospitaletto,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17127,17127,17127,17127,G170,13.579,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 128 ,017128,Ossimo,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17128,17128,17128,17128,G179,1.442,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 129 ,017129,Padenghe sul Garda,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17129,17129,17129,17129,G213,4.276,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 130 ,017130,Paderno Franciacorta,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17130,17130,17130,17130,G217,3.699,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 131 ,017131,Paisco Loveno,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17131,17131,17131,17131,G247,198,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 132 ,017132,Paitone,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17132,17132,17132,17132,G248,2.091,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 133 ,017133,Palazzolo sull'Oglio,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17133,17133,17133,17133,G264,19.472,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 134 ,017134,Paratico,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17134,17134,17134,17134,G327,4.464,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 135 ,017135,Paspardo,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17135,17135,17135,17135,G354,646,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 136 ,017136,Passirano,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17136,17136,17136,17136,G361,7.114,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 137 ,017137,Pavone del Mella,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17137,17137,17137,17137,G391,2.838,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 138 ,017138,San Paolo,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17138,17138,17138,17138,G407,4.504,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 139 ,017139,Pertica Alta,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17139,17139,17139,17139,G474,599,ITC,ITC4,ITC47,ITC,ITC4,ITC47
03,-,017, 140 ,017140,Pertica Bassa,,1,Nord-ovest,Lombardia,-,Brescia,0,BS,17140,17140,17140,17140,G475,686,ITC,ITC4,ITC47,ITC,ITC4,ITC47
